cancer,feature_internal,feature_display,beta,pathways,variant_types,logic,gene,n_altered_train,freq_train,univ_HR,univ_p,abs_logHR,contribution,rank_in_feature
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,DNMT3A,1,0.0004,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,EP300,2,0.0008,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,EZH2,2,0.0008,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,IDH1,1,0.0004,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,KDM5C,2,0.0008,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,KMT2A,1,0.0004,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,NCOR1,3,0.0013,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,NSD1,2,0.0008,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,PBRM1,4,0.0017,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,SMARCA4,1,0.0004,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,SMARCC1,1,0.0004,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,SMARCD1,1,0.0004,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,TET1,3,0.0013,,,,,
PRAD,PW_Chromatin_sv_hit,Chromatin_sv_hit,0.353490516829342,Chromatin,sv,binary: any pathway gene with a structural variant,TET2,2,0.0008,,,,,
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),TP53,715,0.3014,2.019,2.6051319504085763e-27,0.7028,0.2118,1.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PTEN,420,0.1771,1.416,5.9560608401119674e-06,0.3481,0.0616,2.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RB1,115,0.0485,2.209,1.360036893432422e-10,0.7927,0.0384,3.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RECQL4,98,0.0413,2.031,2.0837454133617064e-07,0.7087,0.0293,4.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NBN,87,0.0367,2.082,5.067648318613552e-07,0.7335,0.0269,5.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),AMER1,61,0.0257,2.72,3.6363801442205174e-10,1.0005,0.0257,6.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),APC,178,0.075,1.362,0.005427686016118618,0.3091,0.0232,7.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BRCA2,132,0.0556,1.436,0.002950089922612055,0.3621,0.0202,8.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KMT2D,181,0.0763,1.293,0.01960314380882075,0.2567,0.0196,9.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PIK3R1,84,0.0354,1.561,0.0032558145642898172,0.4451,0.0158,10.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CCND1,61,0.0257,1.779,0.0010244598254837414,0.5759,0.0148,11.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PIK3CB,47,0.0198,2.091,0.000146356312668246,0.7376,0.0146,12.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDKN1B,117,0.0493,1.29,0.059793998633627166,0.2548,0.0126,13.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),TET1,51,0.0215,1.595,0.013560749182171873,0.4672,0.01,14.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PIK3CA,125,0.0527,1.195,0.17920543641917513,0.1782,0.0094,15.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BRIP1,27,0.0114,2.274,0.0009469790601505739,0.8213,0.0093,16.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),FANCA,64,0.027,1.412,0.05396886539407517,0.3449,0.0093,16.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDKN2A,49,0.0207,1.545,0.026311178149940898,0.4349,0.009,18.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),AKT1,49,0.0207,1.54,0.0337269409404688,0.4316,0.0089,19.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ERCC3,26,0.011,2.051,0.00469920238054558,0.7185,0.0079,20.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KDM5C,36,0.0152,1.688,0.018279168777802866,0.5238,0.0079,20.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KMT2C,161,0.0679,1.123,0.33012708248977934,0.1159,0.0079,20.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CTNNB1,99,0.0417,1.205,0.21047675972450228,0.1868,0.0078,23.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KMT2B,53,0.0223,1.39,0.10048382320699499,0.329,0.0074,24.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ATR,40,0.0169,1.515,0.06366551546751752,0.4152,0.007,25.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CCNE1,20,0.0084,2.268,0.006066273836263401,0.8191,0.0069,26.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ASXL1,61,0.0257,1.293,0.1623382535563322,0.2566,0.0066,27.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),AXIN1,26,0.011,1.786,0.021021498303991915,0.5797,0.0064,28.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MDM2,20,0.0084,2.071,0.007776139997575091,0.728,0.0061,29.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BRCA1,27,0.0114,1.616,0.06142293886992615,0.4801,0.0055,30.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RAD51C,12,0.0051,2.883,0.005488587618195102,1.0587,0.0054,31.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MDM4,28,0.0118,1.568,0.08829553039553463,0.4501,0.0053,32.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDKN2B,39,0.0164,1.366,0.17074645763632285,0.3117,0.0051,33.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),DNMT3A,24,0.0101,1.658,0.0504499848520528,0.5057,0.0051,33.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ARID1A,63,0.0266,1.196,0.3415918012357091,0.1786,0.0047,35.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MSH3,28,0.0118,1.492,0.14152437443703306,0.4002,0.0047,35.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CHEK1,10,0.0042,3.005,0.0020793581107597836,1.1004,0.0046,37.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),EP300,30,0.0126,0.693,0.2247844243053566,0.3666,0.0046,37.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SMARCB1,16,0.0067,1.992,0.04557121440618428,0.6891,0.0046,37.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RNF43,58,0.0245,1.203,0.3287434359619635,0.1848,0.0045,40.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),INPP4B,15,0.0063,1.986,0.03551422521400665,0.6864,0.0043,41.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MAPKAP1,8,0.0034,3.321,0.003836535561828736,1.2003,0.004,42.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDKN2C,8,0.0034,3.136,0.0028151074568675888,1.143,0.0039,43.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RAD50,20,0.0084,0.641,0.24412548272704646,0.4455,0.0038,44.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ATM,115,0.0485,1.078,0.6013817321495851,0.0753,0.0037,45.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),AKT2,17,0.0072,1.646,0.11931780068712712,0.4986,0.0036,46.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),GSK3B,20,0.0084,1.525,0.18079910875683927,0.422,0.0036,46.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PMS2,18,0.0076,1.602,0.12070870656564825,0.4715,0.0036,46.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CCND2,10,0.0042,2.277,0.06201313943862664,0.8227,0.0035,49.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDK6,14,0.0059,1.8,0.10716650164562601,0.5876,0.0035,49.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MUTYH,11,0.0046,2.149,0.05647432391532566,0.765,0.0035,49.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),TCF7L2,24,0.0101,1.388,0.247046558297679,0.3279,0.0033,52.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ZNRF3,8,0.0034,0.371,0.21094338548063632,0.9925,0.0033,52.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MSH2,43,0.0181,1.19,0.434135519049375,0.1743,0.0032,54.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PPP2R1A,17,0.0072,1.567,0.15887050570945555,0.4492,0.0032,54.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KMT2A,63,0.0266,0.895,0.5714941018499904,0.1104,0.0029,56.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),IDH1,18,0.0076,0.691,0.34857901930809887,0.3699,0.0028,57.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RHEB,13,0.0055,1.645,0.16998628217867037,0.4979,0.0027,58.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),AKT3,15,0.0063,1.511,0.24867713202107955,0.4125,0.0026,59.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CHEK2,15,0.0063,1.508,0.22267665247176113,0.4109,0.0026,59.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PIK3R2,26,0.011,1.262,0.37064504045907043,0.233,0.0026,59.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),POLE,52,0.0219,0.886,0.5774200638224687,0.1206,0.0026,59.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PBRM1,28,0.0118,1.235,0.44581106224403066,0.2111,0.0025,63.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MSH6,41,0.0173,1.146,0.55007182209707,0.1365,0.0024,64.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BLM,11,0.0046,1.643,0.2050759002761716,0.4966,0.0023,65.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PIK3R3,11,0.0046,1.645,0.2040752182719675,0.4977,0.0023,65.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ARID1B,43,0.0181,1.121,0.6151867601197671,0.114,0.0021,67.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CREBBP,45,0.019,1.115,0.6136047359412538,0.1088,0.0021,67.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CCND3,7,0.003,1.988,0.15913356205792306,0.6872,0.002,69.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDKN1A,6,0.0025,2.097,0.13195255738758085,0.7407,0.0019,70.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BARD1,8,0.0034,1.709,0.21529223763459696,0.5362,0.0018,71.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),RPTOR,32,0.0135,0.874,0.6217355607876084,0.1346,0.0018,71.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ARID2,36,0.0152,1.121,0.6488105520271411,0.1141,0.0017,73.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NSD1,37,0.0156,1.115,0.6725834033656976,0.1089,0.0017,73.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),STK11,7,0.003,0.557,0.39630183792338636,0.5848,0.0017,73.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),NCOR1,75,0.0316,1.053,0.7746880207895611,0.0513,0.0016,76.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),PALB2,18,0.0076,1.235,0.5183677580407102,0.2114,0.0016,76.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),ATRX,31,0.0131,1.119,0.6790498674507848,0.1123,0.0015,78.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),EZH2,21,0.0089,1.189,0.5724909638213826,0.1732,0.0015,78.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),CDK4,15,0.0063,1.248,0.5276093985181773,0.2219,0.0014,80.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),POLD1,33,0.0139,1.109,0.691542995337878,0.1034,0.0014,80.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SETD2,57,0.024,1.062,0.769688845393613,0.06,0.0014,80.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BAP1,22,0.0093,1.146,0.655108973169142,0.136,0.0013,83.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),E2F3,9,0.0038,1.343,0.526867038702332,0.2946,0.0011,84.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),MTOR,45,0.019,1.052,0.8241149102214526,0.0511,0.001,85.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),BCOR,33,0.0139,1.063,0.8068057664484025,0.0614,0.0009,86.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),KDM6A,115,0.0485,0.981,0.898844560668182,0.019,0.0009,86.0
PRAD,PW_HIT_COUNT,All_Pathway_Alteration_Count,0.170726413463327,TP53;PI3K;Cell_Cycle;Chromatin;DDR;WNT,mut/amp/del/sv,count of retained pathways with >=1 alteration (all pathways),SMARCD1,9,0.0038,0.785,0.6692056719848583,0.2424,0.0009,86.0
